date,season,elo1_post
1971/10/24,1971,1364.278
1971/10/24,1971,1626.382
1971/10/24,1971,1593.392
1971/10/24,1971,1629.832
1971/10/25,1971,1684.01
1971/10/31,1971,1602.821
1971/10/31,1971,1531.919
1971/10/31,1971,1445.857
1971/10/31,1971,1371.947
1971/10/31,1971,1616.831
1971/10/31,1971,1354.147
1971/10/31,1971,1425.42
1971/10/31,1971,1624.851
1971/10/31,1971,1276.879
1971/10/31,1971,1596.267
1971/10/31,1971,1490.27
1971/10/31,1971,1660.679
1971/11/1,1971,1462.145
1971/11/7,1971,1613.634
1971/11/7,1971,1454.85
1971/11/7,1971,1441.517
1971/11/7,1971,1670.032
1971/11/7,1971,1438.316
1971/11/7,1971,1396.443
1971/11/7,1971,1480.83
1971/11/7,1971,1511.694
1971/11/7,1971,1367.401
1971/11/7,1971,1429.226
1971/11/7,1971,1585.867
1971/11/7,1971,1381.492
1971/11/8,1971,1673.686
1971/11/14,1971,1589.022
1971/11/14,1971,1597.74
1971/11/14,1971,1466.09
1971/11/14,1971,1674.74
1971/11/14,1971,1404.27
1971/11/14,1971,1425.861
1971/11/14,1971,1600.456
1971/11/14,1971,1390.363
1971/11/14,1971,1614.638
1971/11/14,1971,1518.838
1971/11/14,1971,1623.288
1971/11/14,1971,1618.645
1971/11/15,1971,1472.675
1971/11/21,1971,1447.908
1971/11/21,1971,1448.232
1971/11/21,1971,1632.204
1971/11/21,1971,1623.539
1971/11/21,1971,1244.13
1971/11/21,1971,1435.363
1971/11/21,1971,1486.818
1971/11/21,1971,1396.142
1971/11/21,1971,1424.428
1971/11/21,1971,1548.223
1971/11/21,1971,1626.119
1971/11/21,1971,1637.076
1971/11/22,1971,1483.294
1971/11/25,1971,1645.268
1971/11/25,1971,1640.904
1971/11/28,1971,1433.511
1971/11/28,1971,1412.274
1971/11/28,1971,1695.327
1971/11/28,1971,1428.805
1971/11/28,1971,1269.107
1971/11/28,1971,1402.307
1971/11/28,1971,1422.425
1971/11/28,1971,1591.38
1971/11/28,1971,1295.042
1971/11/28,1971,1477.708
1971/11/29,1971,1646.724
1971/12/4,1971,1656.556
1971/12/5,1971,1444.093
1971/12/5,1971,1701.12
1971/12/5,1971,1613.51
1971/12/5,1971,1629.638
1971/12/5,1971,1333.84
1971/12/5,1971,1459.129
1971/12/5,1971,1470.958
1971/12/5,1971,1503.461
1971/12/5,1971,1398.678
1971/12/5,1971,1486.528
1971/12/5,1971,1576.771
1971/12/6,1971,1565.533
1971/12/11,1971,1669.442
1971/12/11,1971,1713.451
1971/12/12,1971,1452.366
1971/12/12,1971,1460.083
1971/12/12,1971,1394.162
1971/12/12,1971,1584.52
1971/12/12,1971,1430.373
1971/12/12,1971,1637.484
1971/12/12,1971,1401.45
1971/12/12,1971,1437.225
1971/12/12,1971,1509.01
1971/12/12,1971,1246.928
1971/12/13,1971,1591.674
1971/12/18,1971,1680.675
1971/12/19,1971,1565.306
1971/12/19,1971,1392.443
1971/12/19,1971,1593.773
1971/12/19,1971,1458.102
1971/12/19,1971,1390.241
1971/12/19,1971,1597.676
1971/12/19,1971,1367.172
1971/12/19,1971,1386.314
1971/12/19,1971,1677.888
1971/12/19,1971,1640.445
1971/12/19,1971,1580.503
1971/12/19,1971,1417.98
1971/12/25,1971,1656.894
1971/12/25,1971,1621.302
1971/12/26,1971,1609.588
1971/12/26,1971,1501.292
1972/1/2,1971,1720.756
1972/1/2,1971,1645.969
1972/1/16,1971,1622.412
1972/9/17,1972,1575.754
1972/9/17,1972,1309.207
1972/9/17,1972,1407.804
1972/9/17,1972,1452.736
1972/9/17,1972,1585.195
1972/9/17,1972,1675.8
1972/9/17,1972,1417.651
1972/9/17,1972,1553.317
1972/9/17,1972,1566.385
1972/9/17,1972,1462.67
1972/9/17,1972,1464.313
1972/9/17,1972,1585.466
1972/9/18,1972,1586.546
1972/9/24,1972,1422.026
1972/9/24,1972,1488.6
1972/9/24,1972,1344.695
1972/9/24,1972,1539.931
1972/9/24,1972,1416.1
1972/9/24,1972,1446.351
1972/9/24,1972,1494.016
1972/9/24,1972,1529.309
1972/9/24,1972,1480.985
1972/9/24,1972,1391.865
1972/9/24,1972,1582.706
1972/9/24,1972,1622.162
1972/9/25,1972,1402.647
1972/10/1,1972,1519.023
1972/10/1,1972,1448.61
1972/10/1,1972,1376.14
1972/10/1,1972,1610.153
1972/10/1,1972,1555.379
1972/10/1,1972,1422.987
1972/10/1,1972,1398.674
1972/10/1,1972,1412.77
1972/10/1,1972,1327.182
1972/10/1,1972,1501.43
1972/10/1,1972,1425.433
1972/10/1,1972,1539.806
1972/10/2,1972,1407.33
1972/10/8,1972,1537.501
1972/10/8,1972,1583.624
1972/10/8,1972,1508.533
1972/10/8,1972,1487.334
1972/10/8,1972,1362.984
1972/10/8,1972,1451.29
1972/10/8,1972,1590.887
1972/10/8,1972,1670.217
1972/10/8,1972,1485.212
1972/10/8,1972,1538.323
1972/10/8,1972,1576.248
1972/10/8,1972,1488.304
1972/10/9,1972,1393.395
1972/10/15,1972,1577.313
1972/10/15,1972,1359.671
1972/10/15,1972,1585.613
1972/10/15,1972,1513.285
1972/10/15,1972,1374.584
1972/10/15,1972,1442.672
1972/10/15,1972,1517.989
1972/10/15,1972,1478.315
1972/10/15,1972,1342.434
1972/10/15,1972,1388.704
1972/10/15,1972,1439.178
1972/10/15,1972,1666.33
1972/10/16,1972,1559.805
1972/10/22,1972,1356.705
1972/10/22,1972,1510.77
1972/10/22,1972,1667.547
1972/10/22,1972,1576.753
1972/10/22,1972,1508.847
1972/10/22,1972,1629.34
1972/10/22,1972,1572.449
1972/10/22,1972,1494.429
1972/10/22,1972,1530.763
1972/10/22,1972,1494.66
1972/10/22,1972,1606.658
1972/10/22,1972,1539.165
1972/10/23,1972,1454.734
1972/10/29,1972,1484.146
1972/10/29,1972,1393.714
1972/10/29,1972,1479.062
1972/10/29,1972,1509.356
1972/10/29,1972,1378.233
1972/10/29,1972,1403.966
1972/10/29,1972,1478.277
1972/10/29,1972,1524.747
1972/10/29,1972,1331.913
1972/10/29,1972,1541.708
1972/10/29,1972,1461.367
1972/10/29,1972,1573.118
1972/10/30,1972,1685.741
1972/11/5,1972,1493.214
1972/11/5,1972,1508.899
1972/11/5,1972,1359.674
1972/11/5,1972,1615.287
1972/11/5,1972,1616.958
1972/11/5,1972,1583.721
1972/11/5,1972,1542.555
1972/11/5,1972,1515.99
1972/11/5,1972,1324.421
1972/11/5,1972,1451.007
1972/11/5,1972,1588.827
1972/11/5,1972,1497.947
1972/11/6,1972,1316.96
1972/11/12,1972,1701.501
1972/11/12,1972,1552.495
1972/11/12,1972,1680.868
1972/11/12,1972,1566.176
1972/11/12,1972,1528.188
1972/11/12,1972,1478.697
1972/11/12,1972,1450.606
1972/11/12,1972,1506.354
1972/11/12,1972,1700.382
1972/11/12,1972,1543.406
1972/11/12,1972,1323.205
1972/11/12,1972,1624.578
1972/11/13,1972,1433.937
1972/11/19,1972,1357.745
1972/11/19,1972,1295.296
1972/11/19,1972,1583.67
1972/11/19,1972,1470.387
1972/11/19,1972,1308.017
1972/11/19,1972,1707.377
1972/11/19,1972,1373.161
1972/11/19,1972,1525.5
1972/11/19,1972,1426.626
1972/11/19,1972,1549.895
1972/11/19,1972,1536.78
1972/11/19,1972,1404.104
1972/11/20,1972,1689.886
1972/11/23,1972,1601.48
1972/11/23,1972,1657.681
1972/11/26,1972,1367.761
1972/11/26,1972,1504.755
1972/11/26,1972,1697.425
1972/11/26,1972,1400.935
1972/11/26,1972,1534.892
1972/11/26,1972,1616.342
1972/11/26,1972,1583.822
1972/11/26,1972,1504.585
1972/11/26,1972,1518.03
1972/11/26,1972,1485.876
1972/11/27,1972,1712.154
1972/12/3,1972,1606.133
1972/12/3,1972,1507.531
1972/12/3,1972,1507.999
1972/12/3,1972,1570.652
1972/12/3,1972,1278.782
1972/12/3,1972,1516.187
1972/12/3,1972,1512.135
1972/12/3,1972,1356.286
1972/12/3,1972,1535.133
1972/12/3,1972,1620.107
1972/12/3,1972,1333.084
1972/12/3,1972,1477.194
1972/12/4,1972,1582.199
1972/12/9,1972,1691.439
1972/12/9,1972,1491.29
1972/12/10,1972,1425.456
1972/12/10,1972,1391.158
1972/12/10,1972,1492.577
1972/12/10,1972,1580.716
1972/12/10,1972,1309.666
1972/12/10,1972,1283.793
1972/12/10,1972,1555.035
1972/12/10,1972,1315.934
1972/12/10,1972,1600.262
1972/12/10,1972,1333.275
1972/12/11,1972,1635.539
1972/12/16,1972,1738.58
1972/12/16,1972,1610.426
1972/12/17,1972,1261.935
1972/12/17,1972,1641.545
1972/12/17,1972,1441.025
1972/12/17,1972,1488.569
1972/12/17,1972,1635.83
1972/12/17,1972,1465.555
1972/12/17,1972,1323.296
1972/12/17,1972,1634.678
1972/12/17,1972,1480.022
1972/12/17,1972,1395.068
1972/12/17,1972,1421.139
1972/12/23,1972,1597.925
1972/12/23,1972,1649.768
1972/12/24,1972,1655.469
1972/12/24,1972,1745.525
1972/12/31,1972,1679.832
1972/12/31,1972,1635.297
1973/1/14,1972,1664.317
1973/9/16,1973,1544.694
